Description,Date,Value
"MAKANAN, MINUMAN DAN TEMBAKAU",2021-11-01,110.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2021-12-01,111.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-01-01,113.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-02-01,112.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-03-01,113.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-04-01,115.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-05-01,116.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-06-01,118.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-07-01,120.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-08-01,117.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-09-01,117.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-10-01,116.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-11-01,116.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2022-12-01,118.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-01-01,119.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-02-01,120.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-03-01,120.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-04-01,121.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-05-01,121.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-06-01,122.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-07-01,122.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-08-01,122.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-09-01,122.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-10-01,122.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-11-01,124.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2023-12-01,125.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2024-01-01,109.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2024-02-01,110.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2024-03-01,111.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2024-04-01,111.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2024-05-01,111.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2024-06-01,110.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2024-07-01,109.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2024-08-01,109.0
"MAKANAN, MINUMAN DAN TEMBAKAU",2024-09-01,108.0
PAKAIAN DAN ALAS KAKI,2020-01-01,104.0
PAKAIAN DAN ALAS KAKI,2020-02-01,105.0
PAKAIAN DAN ALAS KAKI,2020-03-01,105.0
PAKAIAN DAN ALAS KAKI,2020-04-01,105.0
PAKAIAN DAN ALAS KAKI,2020-05-01,105.0
PAKAIAN DAN ALAS KAKI,2020-06-01,105.0
PAKAIAN DAN ALAS KAKI,2020-07-01,105.0
PAKAIAN DAN ALAS KAKI,2020-08-01,105.0
PAKAIAN DAN ALAS KAKI,2020-09-01,105.0
PAKAIAN DAN ALAS KAKI,2020-10-01,105.0
PAKAIAN DAN ALAS KAKI,2020-11-01,105.0
PAKAIAN DAN ALAS KAKI,2020-12-01,105.0
PAKAIAN DAN ALAS KAKI,2021-01-01,105.0
PAKAIAN DAN ALAS KAKI,2021-02-01,106.0
PAKAIAN DAN ALAS KAKI,2021-03-01,106.0
PAKAIAN DAN ALAS KAKI,2021-04-01,106.0
PAKAIAN DAN ALAS KAKI,2021-05-01,106.0
PAKAIAN DAN ALAS KAKI,2021-06-01,106.0
PAKAIAN DAN ALAS KAKI,2021-07-01,106.0
PAKAIAN DAN ALAS KAKI,2021-08-01,106.0
PAKAIAN DAN ALAS KAKI,2021-09-01,106.0
PAKAIAN DAN ALAS KAKI,2021-10-01,107.0
PAKAIAN DAN ALAS KAKI,2021-11-01,107.0
PAKAIAN DAN ALAS KAKI,2021-12-01,107.0
PAKAIAN DAN ALAS KAKI,2022-01-01,107.0
PAKAIAN DAN ALAS KAKI,2022-02-01,108.0
PAKAIAN DAN ALAS KAKI,2022-03-01,108.0
PAKAIAN DAN ALAS KAKI,2022-04-01,108.0
PAKAIAN DAN ALAS KAKI,2022-05-01,107.0
PAKAIAN DAN ALAS KAKI,2022-06-01,108.0
PAKAIAN DAN ALAS KAKI,2022-07-01,108.0
PAKAIAN DAN ALAS KAKI,2022-08-01,108.0
PAKAIAN DAN ALAS KAKI,2022-09-01,108.0
PAKAIAN DAN ALAS KAKI,2022-10-01,108.0
PAKAIAN DAN ALAS KAKI,2022-11-01,108.0
PAKAIAN DAN ALAS KAKI,2022-12-01,108.0
PAKAIAN DAN ALAS KAKI,2023-01-01,109.0
PAKAIAN DAN ALAS KAKI,2023-02-01,109.0
PAKAIAN DAN ALAS KAKI,2023-03-01,109.0
PAKAIAN DAN ALAS KAKI,2023-04-01,110.0
PAKAIAN DAN ALAS KAKI,2023-05-01,109.0
PAKAIAN DAN ALAS KAKI,2023-06-01,109.0
PAKAIAN DAN ALAS KAKI,2023-07-01,109.0
PAKAIAN DAN ALAS KAKI,2023-08-01,109.0
PAKAIAN DAN ALAS KAKI,2023-09-01,109.0
PAKAIAN DAN ALAS KAKI,2023-10-01,109.0
PAKAIAN DAN ALAS KAKI,2023-11-01,109.0
PAKAIAN DAN ALAS KAKI,2023-12-01,109.0
PAKAIAN DAN ALAS KAKI,2024-01-01,102.0
PAKAIAN DAN ALAS KAKI,2024-02-01,102.0
PAKAIAN DAN ALAS KAKI,2024-03-01,103.0
PAKAIAN DAN ALAS KAKI,2024-04-01,103.0
PAKAIAN DAN ALAS KAKI,2024-05-01,103.0
PAKAIAN DAN ALAS KAKI,2024-06-01,103.0
PAKAIAN DAN ALAS KAKI,2024-07-01,103.0
PAKAIAN DAN ALAS KAKI,2024-08-01,103.0
PAKAIAN DAN ALAS KAKI,2024-09-01,103.0
PENDIDIKAN,2020-01-01,106.0
PENDIDIKAN,2020-02-01,106.0
PENDIDIKAN,2020-03-01,106.0
PENDIDIKAN,2020-04-01,106.0
PENDIDIKAN,2020-05-01,106.0
PENDIDIKAN,2020-06-01,106.0
PENDIDIKAN,2020-07-01,106.0
PENDIDIKAN,2020-08-01,107.0
PENDIDIKAN,2020-09-01,108.0
PENDIDIKAN,2020-10-01,108.0
PENDIDIKAN,2020-11-01,108.0
PENDIDIKAN,2020-12-01,108.0
PENDIDIKAN,2021-01-01,108.0
PENDIDIKAN,2021-02-01,108.0
PENDIDIKAN,2021-03-01,108.0
PENDIDIKAN,2021-04-01,108.0
PENDIDIKAN,2021-05-01,108.0
PENDIDIKAN,2021-06-01,108.0
PENDIDIKAN,2021-07-01,108.0
PENDIDIKAN,2021-08-01,109.0
PENDIDIKAN,2021-09-01,109.0
PENDIDIKAN,2021-10-01,109.0
PENDIDIKAN,2021-11-01,109.0
PENDIDIKAN,2021-12-01,109.0
PENDIDIKAN,2022-01-01,110.0
PENDIDIKAN,2022-02-01,110.0
PENDIDIKAN,2022-03-01,110.0
PENDIDIKAN,2022-04-01,110.0
PENDIDIKAN,2022-05-01,110.0
PENDIDIKAN,2022-06-01,110.0
PENDIDIKAN,2022-07-01,110.0
PENDIDIKAN,2022-08-01,112.0
PENDIDIKAN,2022-09-01,112.0
PENDIDIKAN,2022-10-01,112.0
PENDIDIKAN,2022-11-01,112.0
PENDIDIKAN,2022-12-01,112.0
PENDIDIKAN,2023-01-01,113.0
PENDIDIKAN,2023-02-01,113.0
PENDIDIKAN,2023-03-01,113.0
PENDIDIKAN,2023-04-01,113.0
PENDIDIKAN,2023-05-01,113.0
PENDIDIKAN,2023-06-01,113.0
PENDIDIKAN,2023-07-01,113.0
PENDIDIKAN,2023-08-01,114.0
PENDIDIKAN,2023-09-01,115.0
PENDIDIKAN,2023-10-01,115.0
PENDIDIKAN,2023-11-01,115.0
PENDIDIKAN,2023-12-01,115.0
PENDIDIKAN,2024-01-01,103.0
PENDIDIKAN,2024-02-01,103.0
PENDIDIKAN,2024-03-01,103.0
PENDIDIKAN,2024-04-01,103.0
PENDIDIKAN,2024-05-01,103.0
PENDIDIKAN,2024-06-01,103.0
PENDIDIKAN,2024-07-01,104.0
PENDIDIKAN,2024-08-01,105.0
PENDIDIKAN,2024-09-01,105.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-01-01,105.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-02-01,106.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-03-01,106.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-04-01,106.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-05-01,106.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-06-01,107.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-07-01,107.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-08-01,107.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-09-01,107.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-10-01,107.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-11-01,107.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2020-12-01,108.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-01-01,108.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-02-01,108.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-03-01,108.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-04-01,109.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-05-01,109.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-06-01,109.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-07-01,109.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-08-01,110.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-09-01,110.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-10-01,110.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-11-01,110.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2021-12-01,110.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-01-01,111.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-02-01,111.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-03-01,112.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-04-01,112.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-05-01,113.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-06-01,113.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-07-01,114.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-08-01,114.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-09-01,115.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-10-01,115.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-11-01,115.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2022-12-01,115.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-01-01,116.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-02-01,116.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-03-01,116.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-04-01,117.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-05-01,117.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-06-01,117.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-07-01,117.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-08-01,117.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-09-01,118.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-10-01,118.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-11-01,118.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2023-12-01,118.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2024-01-01,104.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2024-02-01,105.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2024-03-01,105.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2024-04-01,105.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2024-05-01,105.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2024-06-01,106.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2024-07-01,106.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2024-08-01,106.0
PENYEDIAAN MAKANAN DAN MINUMAN/RESTORAN,2024-09-01,106.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-01-01,106.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-02-01,107.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-03-01,108.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-04-01,109.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-05-01,109.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-06-01,109.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-07-01,110.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-08-01,113.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-09-01,113.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-10-01,113.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-11-01,112.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2020-12-01,112.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-01-01,112.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-02-01,112.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-03-01,112.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-04-01,112.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-05-01,113.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-06-01,113.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-07-01,113.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-08-01,113.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-09-01,113.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-10-01,113.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-11-01,114.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2021-12-01,114.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-01-01,115.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-02-01,115.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-03-01,117.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-04-01,118.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-05-01,118.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-06-01,118.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-07-01,118.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-08-01,119.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-09-01,119.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-10-01,119.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-11-01,120.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2022-12-01,121.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-01-01,122.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-02-01,122.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-03-01,122.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-04-01,123.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-05-01,123.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-06-01,123.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-07-01,123.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-08-01,123.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-09-01,124.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-10-01,124.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-11-01,124.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2023-12-01,125.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2024-01-01,106.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2024-02-01,106.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2024-03-01,107.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2024-04-01,109.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2024-05-01,110.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2024-06-01,110.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2024-07-01,110.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2024-08-01,111.0
PERAWATAN PRIBADI DAN JASA LAINNYA,2024-09-01,111.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-01-01,105.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-02-01,105.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-03-01,105.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-04-01,105.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-05-01,105.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-06-01,105.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-07-01,105.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-08-01,106.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-09-01,106.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-10-01,106.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-11-01,106.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2020-12-01,106.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-01-01,106.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-02-01,106.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-03-01,106.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-04-01,107.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-05-01,107.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-06-01,107.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-07-01,107.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-08-01,108.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-09-01,108.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-10-01,108.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-11-01,108.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2021-12-01,109.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-01-01,109.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-02-01,110.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-03-01,111.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-04-01,111.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-05-01,112.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-06-01,112.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-07-01,113.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-08-01,113.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-09-01,113.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-10-01,113.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-11-01,114.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2022-12-01,114.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-01-01,114.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-02-01,114.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-03-01,115.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-04-01,115.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-05-01,115.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-06-01,115.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-07-01,115.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-08-01,115.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-09-01,116.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-10-01,116.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-11-01,116.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2023-12-01,116.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2024-01-01,103.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2024-02-01,103.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2024-03-01,103.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2024-04-01,103.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2024-05-01,103.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2024-06-01,103.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2024-07-01,104.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2024-08-01,104.0
"PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA",2024-09-01,104.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-01-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-02-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-03-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-04-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-05-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-06-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-07-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-08-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-09-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-10-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-11-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2020-12-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-01-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-02-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-03-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-04-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-05-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-06-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-07-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-08-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-09-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-10-01,103.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-11-01,104.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2021-12-01,104.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-01-01,104.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-02-01,104.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-03-01,105.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-04-01,105.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-05-01,105.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-06-01,105.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-07-01,106.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-08-01,106.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-09-01,107.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-10-01,107.0
